owner_name,is_facility,Class II,Class II & III,Class III,Other,geoname_mostrecent,no_reservation_or_not_listed,geoid_mostrecent,geocat_mostrecent,datayear,geoname_datayear,geoid_datayear,geocat_datayear,pop_total,pop_aiana,pop_aianac,pop_nhopia,pop_nhopiac,popshare_aiana,popshare_aianac,popshare_nhopia,popshare_nhopiac,popdens,agemed_total,popshare_total_under5,popshare_total_youth,popshare_total_adult,popshare_total_older,atotal,aland,awater,hunit_total,vacancy,hvalmed,hrentmed,hburdshare_total,ownoccshare_total,ownoccshare_aiana,ownoccshare_aianac,ownoccshare_nhopia,ownoccshare_nhopiac,crowdshare_total,crowdshare_aiana,crowdshare_nhopia,hkitch,hplumb,yescompshare,inet_sharehasinet,inet_sharefastband,educ_enroll_total_k12,educ_enroll_aiana_k12,educshare_total_hsgrad,educshare_aiana_hsgrad,educshare_nhopia_hsgrad,educshare_total_bachplus,educshare_aiana_bachplus,educshare_nhopia_bachplus,emp_total_ilf_civ,lfp_total,lfp_aiana,lfp_nhopia,epop_total,epop_aiana,epop_nhopia,unemp_total,unemp_aiana,unemp_nhopia,hincmed_total,hincmed_aiana,hincmed_nhopia,perpersinc_total,perpersinc_aiana,perpersinc_nhopia,povshare_total,povshare_aiana,povshare_nhopia,youthpovshare_total,youthpovshare_aiana,youthpovshare_nhopia,incagg_total,source
Pawnee Nation of Oklahoma,3.0,0.0,3.0,0.0,0.0,Pawnee OTSA,,5780,Oklahoma Tribal Statistical Areas (OTSAs),2018.0,Pawnee OTSA,5780,Oklahoma Tribal Statistical Areas (OTSAs),16197.0,1976.0,3072.0,7.0,11.0,12.1997900845836,18.9664752731987,0.043217879854294,0.0679138111996049,31.4585214307828,41.9,5.84058776316602,18.0588997962586,57.461258257702,18.6392541828734,536.603725507795,514.868444648224,21.7352808595706,7730.0,20.7373868046572,111154.748084591,861.570645633836,21.6783216783217,75.9425493716337,55.6923076923077,,28.5714285714286,,3.78651868777542,8.0,0.0,99.5756487677493,99.6735759751918,59.9804145585115,60.7638322180512,38.4037865186878,2914.0,517.0,88.2045270087474,89.8395721925134,100.0,16.0699792587249,12.9233511586453,0.0,6807.0,53.292100524544,52.773826458037,100.0,50.9903703123777,52.0625889046942,100.0,4.31908329660643,1.34770889487871,0.0,57322.3579696495,46840.3196076987,82289.704496292,28991.2454856873,27060.5991515979,39975.6644776274,15.4536328272054,21.3768115942029,0.0,19.840848806366,20.8400646203554,,469566559.144549,2014-2018 American Community Survey and TIGER/Line shapefiles
Pawnee Nation of Oklahoma,3.0,0.0,3.0,0.0,0.0,Pawnee OTSA,,5780,Oklahoma Tribal Statistical Areas (OTSAs),2020.0,Pawnee OTSA,5780,Oklahoma Tribal Statistical Areas (OTSAs),15412.0,1943.0,3229.0,0.0,16.0,12.6070594342071,20.9512068518038,0.0,0.103815208928108,29.9246326687056,43.4,5.45678691928368,17.9665195951207,55.4502984687257,21.12639501687,536.798773121332,515.027207539207,21.7715655821246,7206.0,16.7499306133777,,,,77.6296049341557,67.6848874598071,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
Pawnee Nation of Oklahoma,3.0,0.0,3.0,0.0,0.0,Pawnee OTSA,,5780,Oklahoma Tribal Statistical Areas (OTSAs),2023.0,Pawnee OTSA,5780,Oklahoma Tribal Statistical Areas (OTSAs),15389.0,1405.0,2807.0,42.0,62.0,9.12989797907596,18.2403015140685,0.272922217168107,0.402885177724349,29.879974833812,42.0,5.78984989278056,17.3695496783417,56.9627656118006,19.8778348170771,536.798773121332,515.027207539207,21.7715655821246,7234.0,18.3439314348908,124900.0,870.0,18.9785045011942,78.0429998307093,70.8939708939709,,0.0,,2.55628914846792,2.28690228690229,0.0,98.7472490265786,99.2381919756221,65.5154900964957,78.1953614355849,45.6238361266294,2631.0,270.0,87.8260869565217,90.1098901098901,100.0,15.9700794763908,10.0,0.0,6629.0,54.1319614568022,53.5410764872521,100.0,52.1721378409276,51.9357884796978,68.0,3.62045557399306,2.99823633156966,32.0,57352.0,40750.0,,28943.0,21925.0,12488.0,17.0949204042539,23.1663035584604,0.0,22.8220508426164,31.2684365781711,0.0,445401300.0,2019-2023 American Community Survey and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,1990.0,Pechanga,2745,Federal Reservations/Off-Reservation Trust Lands,398.0,289.0,,,,72.6130653266332,,,,,,8.79396984924623,29.1457286432161,52.5125628140703,9.54773869346734,7.01997898396109,,,162.0,18.5185185185185,90484.2528222463,981.800784488807,38.8888888888889,84.0909090909091,92.7835051546392,,,,18.9393939393939,,,94.0909090909091,90.4545454545455,,,,85.0,53.0,65.7777777777778,60.6666666666667,,6.66666666666667,6.66666666666667,,144.0,51.7985611510791,53.9325842696629,,44.2446043165468,46.6292134831461,,14.5833333333333,13.5416666666667,,44848.0068563046,46907.2232285222,,22110.3402321577,22621.0632055616,,26.3427109974425,26.6666666666667,,30.2325581395349,16.2162162162162,,8644818.87326998,1990 decennial census and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,2000.0,Pechanga,2745,Federal Reservations/Off-Reservation Trust Lands,467.0,346.0,353.0,0.0,,74.0899357601713,75.5888650963598,0.0,,66.6266261775514,32.1,9.63597430406852,24.1970021413276,52.2483940042827,13.9186295503212,7.0115789056651,7.00920978282023,0.0023691228448628,163.0,10.4294478527607,215178.976915259,1160.83395441127,46.5116279069767,84.2465753424658,86.6666666666667,84.4444444444444,,,16.875,,,91.875,91.875,,,,174.0,,64.7540983606557,63.8743455497382,,3.68852459016393,4.18848167539267,,149.0,48.8524590163934,49.3775933609959,,45.2459016393443,45.643153526971,,7.38255033557047,7.56302521008403,,83316.3796883318,89362.9797222088,0.0,23443.1832744519,24273.1087692978,0.0,29.5454545454545,31.4285714285714,,27.7310924369748,28.3842794759825,,12378099.8644921,2000 decennial census and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,2010.0,Pechanga Reservation,2745,Federal Reservations/Off-Reservation Trust Lands,346.0,231.0,250.0,0.0,0.0,66.7630057803468,72.2543352601156,0.0,0.0,49.3479642265388,39.2,5.78034682080925,21.9653179190751,54.9132947976879,17.3410404624277,7.0138032402005,7.01143411735564,0.0023691228448628,212.0,33.9622641509434,,,,87.1428571428571,90.4761904761905,89.9082568807339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,2013.0,Pechanga,2745,Federal Reservations/Off-Reservation Trust Lands,224.0,116.0,145.0,0.0,0.0,51.7857142857143,64.7321428571429,0.0,0.0,31.9478132313054,41.0,6.25,23.6607142857143,48.2142857142857,21.875,7.01380362630266,7.0114345034578,0.0023691228448628,137.0,34.3065693430657,161670.539070859,699.787527531631,37.5,76.6666666666667,84.4827586206897,,,,0.0,0.0,,100.0,100.0,,,,53.0,20.0,73.2394366197183,74.6835443037975,,14.0845070422535,5.06329113924051,,69.0,40.8284023668639,39.0,,31.3609467455621,33.0,,23.1884057971014,15.3846153846154,,44145.4748676496,44145.4748676496,,32760.5204010416,40613.8368782377,,18.3035714285714,19.8275862068966,,19.4029850746269,25.0,,7338482.13918404,2009-2013 American Community Survey and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,2018.0,Pechanga Reservation,2745,Federal Reservations/Off-Reservation Trust Lands,343.0,162.0,231.0,7.0,21.0,47.2303206997085,67.3469387755102,2.04081632653061,6.12244897959184,48.9200997860664,28.9,8.16326530612245,20.9912536443149,56.268221574344,14.5772594752187,7.01380208189403,7.01143295904916,0.0023691228448628,160.0,38.125,227527.459234288,1465.8835773601,26.5957446808511,84.8484848484848,91.5254237288136,,100.0,,9.09090909090909,11.864406779661,0.0,96.969696969697,96.969696969697,70.7070707070707,69.6969696969697,36.3636363636364,82.0,42.0,85.7142857142857,84.0425531914894,100.0,14.7783251231527,14.8936170212766,42.8571428571429,105.0,42.6829268292683,37.6068376068376,42.8571428571429,41.869918699187,37.6068376068376,42.8571428571429,1.9047619047619,0.0,0.0,85702.009644915,88280.6541829036,,31711.8671582381,29799.4230208875,,21.9584569732938,20.9876543209877,0.0,29.7872340425532,18.75,,10877268.727138,2014-2018 American Community Survey and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,2020.0,Pechanga Reservation,2745,Federal Reservations/Off-Reservation Trust Lands,582.0,402.0,434.0,0.0,10.0,69.0721649484536,74.5704467353952,0.0,1.71821305841924,83.0072875899279,33.5,6.18556701030928,24.2268041237113,56.872852233677,12.7147766323024,7.01380169579187,7.01143257294701,0.0023691228448628,221.0,11.3122171945701,,,,88.265306122449,92.9032258064516,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,1.0,0.0,1.0,0.0,0.0,Pechanga Reservation and Off-Reservation Trust Land,,2745,Federal Reservations/Off-Reservation Trust Lands,2023.0,Pechanga Reservation and Off-Reservation Trust Land,2745,Federal Reservations/Off-Reservation Trust Lands,337.0,221.0,245.0,0.0,1.0,65.5786350148368,72.700296735905,0.0,0.29673590504451,30.4237426804602,35.2,5.34124629080119,19.2878338278932,59.3471810089021,16.0237388724036,11.0792442969318,11.076875174087,0.0023691228448628,168.0,38.6904761904762,,1075.0,15.5555555555556,84.4660194174757,89.873417721519,,,,0.0,0.0,,98.0582524271845,100.0,81.5533980582524,72.8155339805825,60.1941747572816,64.0,57.0,91.2442396313364,86.9565217391304,,10.5990783410138,8.69565217391304,,106.0,40.7692307692308,29.3333333333333,,38.4615384615385,28.0,,5.66037735849057,4.54545454545455,,120625.0,130625.0,,55822.0,58329.0,,9.19881305637982,10.8597285067873,,2.40963855421687,2.66666666666667,,18812100.0,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),1990.0,Pedro Bay,8000,Alaska Native Village Statistical Areas (ANVSAs),42.0,38.0,,,,90.4761904761905,,,,,,2.38095238095238,23.8095238095238,64.2857142857143,9.52380952380952,26.7007090134762,,,36.0,52.7777777777778,204055.982524396,0.0,50.0,94.1176470588235,93.75,,,,17.6470588235294,,,50.0,44.7368421052632,,,,18.0,18.0,57.8947368421053,57.8947368421053,,0.0,0.0,,15.0,65.2173913043478,65.2173913043478,,65.2173913043478,65.2173913043478,,0.0,0.0,,88910.1066713438,88910.1066713438,,27973.16011863,27973.16011863,,21.9512195121951,36.0,,20.0,20.0,,1146873.91211174,1990 decennial census and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),2000.0,Pedro Bay,7205,Alaska Native Village Statistical Areas (ANVSAs),50.0,20.0,,0.0,,40.0,,0.0,,2.93173294951226,35.0,6.0,34.0,52.0,8.0,18.7469748633908,17.054759373059,1.69221549033179,44.0,61.3636363636364,276582.846150123,0.0,0.0,70.5882352941177,66.6666666666667,,,,0.0,,,88.8888888888889,77.7777777777778,,,,9.0,,80.6451612903226,72.7272727272727,,19.3548387096774,0.0,,27.0,79.4117647058823,64.2857142857143,,79.4117647058823,64.2857142857143,,0.0,0.0,,65031.4753423995,68570.6032521899,0.0,32595.36804917,11941.017567633,0.0,6.0,12.0,,0.0,0.0,,1629768.4024585,2000 decennial census and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),2010.0,Pedro Bay ANVSA,7205,Alaska Native Village Statistical Areas (ANVSAs),42.0,28.0,30.0,0.0,0.0,66.6666666666667,71.4285714285714,0.0,0.0,2.46265567759029,40.0,2.38095238095238,28.5714285714286,57.1428571428571,11.9047619047619,19.3075268575233,17.054759373059,2.25276748446433,33.0,42.4242424242424,,,,47.3684210526316,57.1428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),2013.0,Pedro Bay,7205,Alaska Native Village Statistical Areas (ANVSAs),26.0,16.0,18.0,0.0,0.0,61.5384615384615,69.2307692307692,0.0,0.0,1.52450137533834,53.5,15.3846153846154,23.0769230769231,46.1538461538462,15.3846153846154,19.3075241548082,17.0547566703439,2.25276748446433,34.0,61.7647058823529,183906.778263453,,0.0,69.2307692307692,85.7142857142857,,,,30.7692307692308,57.1428571428571,,100.0,84.6153846153846,,,,6.0,4.0,68.75,37.5,,18.75,0.0,,15.0,68.1818181818182,58.3333333333333,,68.1818181818182,58.3333333333333,,0.0,0.0,,58043.1243630208,51094.9536223703,,33043.0514401945,22628.6434136397,,3.84615384615385,6.25,,0.0,0.0,,859103.641276216,2009-2013 American Community Survey and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),2018.0,Pedro Bay ANVSA,7205,Alaska Native Village Statistical Areas (ANVSAs),20.0,12.0,20.0,0.0,0.0,60.0,100.0,0.0,0.0,1.17219563196958,56.7,0.0,0.0,100.0,0.0,19.307523768706,17.0619984024296,2.24552536627641,31.0,70.9677419354839,,,11.1111111111111,100.0,100.0,,,,0.0,0.0,,100.0,55.5555555555556,66.6666666666667,100.0,0.0,0.0,0.0,100.0,100.0,,5.0,8.33333333333333,,10.0,50.0,50.0,,40.0,50.0,,20.0,0.0,,64213.7096549376,65224.5383138291,,25889.5911614055,33148.6272208162,,0.0,0.0,,,,,517791.823228109,2014-2018 American Community Survey and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),2020.0,Pedro Bay ANVSA,7205,Alaska Native Village Statistical Areas (ANVSAs),43.0,21.0,23.0,0.0,0.0,48.8372093023256,53.4883720930233,0.0,0.0,2.20739641426694,42.2,11.6279069767442,4.65116279069767,74.4186046511628,9.30232558139535,23.2903266082386,19.4799627842469,3.81036382399176,48.0,50.0,,,,83.3333333333333,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
,,,,,,Pedro Bay ANVSA,,7205,Alaska Native Village Statistical Areas (ANVSAs),2023.0,Pedro Bay ANVSA,7205,Alaska Native Village Statistical Areas (ANVSAs),14.0,11.0,13.0,0.0,0.0,78.5714285714286,92.8571428571429,0.0,0.0,0.718687218889775,57.8,14.2857142857143,0.0,71.4285714285714,14.2857142857143,23.2903262221365,19.4799623981447,3.81036382399176,32.0,68.75,275000.0,,40.0,100.0,100.0,,,,0.0,0.0,,100.0,70.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,,8.33333333333333,0.0,,10.0,83.3333333333333,77.7777777777778,,66.6666666666667,77.7777777777778,,20.0,0.0,,80833.0,,,84614.0,49327.0,,0.0,0.0,,0.0,0.0,,1184600.0,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Pee Dee SDTSA,,9844,State-designated Tribal Statistical Areas (SDTSAs),2010.0,Pee Dee SDTSA,9844,State-designated Tribal Statistical Areas (SDTSAs),2915.0,104.0,126.0,0.0,3.0,3.56775300171527,4.32246998284734,0.0,0.102915951972556,57.1852999423537,35.2,2.71012006861063,8.54202401372213,82.1269296740995,6.62092624356775,51.681883970214,50.9746386385749,0.707245331639072,715.0,16.3636363636364,,,,75.2508361204013,75.8620689655172,74.2857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Pee Dee SDTSA,,9844,State-designated Tribal Statistical Areas (SDTSAs),2013.0,Pee Dee,9844,State-designated Tribal Statistical Areas (SDTSAs),2461.0,102.0,168.0,26.0,32.0,4.1446566436408,6.82649329540837,1.05648110524177,1.30028443722064,48.2789120027348,36.3,4.79479886225112,6.05444941080861,82.8931328728159,6.25761885412434,51.6818820397032,50.9746367080641,0.707245331639072,655.0,16.3358778625954,72333.1780794378,701.095541601784,21.4285714285714,79.9270072992701,56.5217391304348,,,,2.18978102189781,0.0,,99.6350364963504,99.2700729927007,,,,212.0,0.0,74.6816097809475,75.0,,4.12633723892002,0.0,,719.0,32.4751580849142,41.4893617021277,100.0,28.0939476061427,38.2978723404255,46.1538461538462,13.4909596662031,7.69230769230769,53.8461538461538,48599.2627765192,15942.0754870197,,17298.4860777679,17131.0602767884,2706.28111114569,20.6971677559913,25.6756756756757,0.0,38.0769230769231,0.0,,42572587.9482911,2009-2013 American Community Survey and TIGER/Line shapefiles
,,,,,,Pee Dee SDTSA,,9844,State-designated Tribal Statistical Areas (SDTSAs),2018.0,Pee Dee SDTSA,9844,State-designated Tribal Statistical Areas (SDTSAs),3210.0,121.0,201.0,0.0,0.0,3.76947040498442,6.26168224299065,0.0,0.0,62.9802209655875,38.0,2.61682242990654,8.75389408099688,78.9096573208723,9.7196261682243,51.675627956939,50.9683826252999,0.707245331639072,802.0,16.2094763092269,62251.5128465011,677.12171868124,19.5205479452055,73.5119047619048,61.5384615384615,,,,2.5297619047619,12.8205128205128,,99.5535714285714,99.1071428571429,48.6607142857143,53.2738095238095,16.3690476190476,319.0,16.0,74.0912606341841,64.7727272727273,,4.94972931167827,2.27272727272727,,778.0,26.9764216366158,50.4854368932039,,24.2718446601942,39.8058252427184,,10.025706940874,21.1538461538462,,40854.2238402174,35212.7563309896,,14468.3194477355,18670.59993482,,17.3469387755102,27.9279279279279,,24.7933884297521,83.3333333333333,,46441448.8031637,2014-2018 American Community Survey and TIGER/Line shapefiles
,,,,,,Pee Dee SDTSA,,9844,State-designated Tribal Statistical Areas (SDTSAs),2020.0,Pee Dee SDTSA,9844,State-designated Tribal Statistical Areas (SDTSAs),2767.0,77.0,129.0,0.0,0.0,2.78279725334297,4.66208890495121,0.0,0.0,54.2885580722058,39.0,2.27683411637152,8.42067220816769,78.6772677990604,10.6252258764004,51.675627956939,50.9683826252999,0.707245331639072,694.0,17.1469740634006,,,,77.0434782608696,66.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
,,,,,,Pee Dee SDTSA,,9844,State-designated Tribal Statistical Areas (SDTSAs),2023.0,Pee Dee SDTSA,9844,State-designated Tribal Statistical Areas (SDTSAs),2802.0,67.0,138.0,0.0,0.0,2.39114917915774,4.92505353319058,0.0,0.0,54.9752583008026,39.7,3.53319057815846,11.3847251962884,70.3069236259814,14.7751605995717,51.675627956939,50.9683826252999,0.707245331639072,934.0,24.5182012847966,77400.0,588.0,18.7898089171975,75.0354609929078,53.8461538461538,,,,3.12056737588652,0.0,,99.290780141844,99.0070921985816,51.4893617021277,64.3971631205674,23.9716312056738,352.0,3.0,73.0822232429949,54.7619047619048,,7.67110702802021,21.4285714285714,,795.0,32.5153374233129,66.6666666666667,,28.9570552147239,38.0952380952381,,10.9433962264151,42.8571428571429,,41036.0,,,15819.0,22055.0,,17.6037834997373,16.3934426229508,,15.3846153846154,0.0,,44324900.0,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Pelican,,8005,Alaska Native Village Statistical Areas (ANVSAs),1990.0,Pelican,8005,Alaska Native Village Statistical Areas (ANVSAs),222.0,65.0,,,,29.2792792792793,,,,,,4.5045045045045,18.9189189189189,69.8198198198198,6.75675675675676,0.349272635023678,,,98.0,17.3469387755102,157414.615090248,809.227724982461,25.0,49.3827160493827,36.8421052631579,,,,12.3456790123457,,,87.0,90.0,,,,38.0,19.0,82.7338129496403,74.2857142857143,,12.2302158273381,5.71428571428571,,145.0,85.7988165680473,82.0,,82.8402366863905,74.0,,3.44827586206897,9.75609756097561,,63159.4077109509,91825.1921359781,,35449.7713183239,22805.2966069265,,13.6792452830189,20.7547169811321,,6.66666666666667,12.5,,7515580.06218509,1990 decennial census and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,1990.0,Pennsylvania (state),42,All states and commonwealths,11881643.0,14733.0,,,,0.123998002633138,,,,265.557694071049,,6.70831466658273,16.8137689375114,61.0835302828069,15.394386113099,46054.1476272876,44742.2283943357,1311.91923295187,4938140.0,8.95426213108579,162545.165508004,942.155622169781,24.328856991032,70.643794904143,50.9247151130207,,,,1.83537864832608,,,99.0784384403844,99.0470703544249,,,,1848689.0,2636.0,74.6691829676669,67.7868020304569,,17.9443439877291,12.0406091370558,,5779327.0,61.5292261660401,62.7274875915859,,57.8583887941593,55.0618451114788,,5.96600607648607,12.2205476011053,,67790.8954971618,51076.961477135,,32807.5378531794,24593.993048026,,11.1271111972565,31.3241423533184,,15.688621015704,31.1172413793103,,389807399393.26,1990 decennial census and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,2000.0,Pennsylvania (state),42,All states and commonwealths,12281054.0,18348.0,52650.0,3417.0,8790.0,0.149400857613687,0.42870913196864,0.0278233448041186,0.0715736613486106,274.484629861546,38.0,5.92623401867625,17.8683116286273,60.5784161522293,15.6270382004672,46054.1476272876,44742.2283943357,1311.91923295187,5249750.0,9.00513357778942,171647.703624837,939.638460049364,26.3298337729109,71.3069889217151,52.2340425531915,55.3650442477876,51.7754868270332,50.4633204633205,1.90799545237882,,,99.4592634754468,99.4881728146288,,,,2228837.0,,81.9011178420678,73.1845909584691,76.7373090192213,22.351409653963,13.1779059079134,21.2419911286348,5992886.0,61.8266921419905,60.8801624915369,60.0,58.3253551001543,54.1976980365606,51.6081330868762,5.66314793907309,10.9764234875445,13.9864448552064,70970.1319750278,54842.3260901128,75482.5200600106,36948.4953782123,27362.7674345448,26548.768015293,10.9774620263553,23.1943628890194,19.83348201011,14.6960691425583,30.4789833822092,23.5241502683363,453769260002.93,2000 decennial census and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,2010.0,Pennsylvania (state),42,All states and commonwealths,12702379.0,26843.0,81092.0,3653.0,12664.0,0.211322619172361,0.638400098123352,0.0287583924239703,0.0996978597473749,283.901349035358,40.1,5.74331784620818,16.2380369850404,62.5939203986907,15.4247247700608,46054.1476272876,44742.2283943357,1311.91923295187,5567315.0,9.85054734643181,,,,69.5714044341155,47.6548626344928,49.8182797146318,48.2697426796806,49.5382247306311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,2013.0,Pennsylvania (state),42,All states and commonwealths,12731381.0,20258.0,76866.0,3510.0,12729.0,0.159118637640331,0.603752255941441,0.0275696721353324,0.0999812981796711,284.549550992229,40.3,5.6787083820679,16.0029929196212,62.5713738360355,15.7469248622753,46054.1476272876,44742.2283943357,1311.91923295187,5565653.0,10.9102382056517,215429.91735413,1063.41543903405,32.8582815021304,69.8308556322398,48.3241758241758,,61.3345521023766,,1.25564014555423,3.2967032967033,4.38756855575868,99.0587942506767,99.5331382311366,,,,2030928.0,3570.0,88.6624356317779,78.5179750550257,74.8447204968944,27.541943645425,16.1261922230374,14.2857142857143,6496409.0,63.0082875510989,58.3747621678021,65.5898876404494,57.3680332991801,48.4993555514638,53.7570224719101,8.95160695701271,16.9172537062349,18.0406852248394,68733.5233583779,42986.5744014944,55510.8091232054,37281.0170274889,23486.7006436598,21801.9785213032,13.3034007762928,26.0865044707839,26.497052435619,18.7635123592064,27.1527622455826,36.5819209039548,474640026503.403,2009-2013 American Community Survey and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,2018.0,Pennsylvania (state),42,All states and commonwealths,12791181.0,24847.0,97171.0,4107.0,14776.0,0.194251023419964,0.759671839527562,0.0321080594512735,0.11551708946969,285.886095955367,40.7,5.54483593031793,15.370590096411,61.651773983966,17.4327999893051,46054.1476272876,44742.2283943357,1311.91923295187,5673599.0,11.4295529169404,211266.830147677,1110.33400106332,29.6863302590324,69.0025058048226,49.2482046678636,,40.397857689365,,1.41351510766284,3.13061041292639,3.28997704667177,99.0341149247423,99.5990951083474,76.57890379795,79.8797126125244,69.8402748425315,1954562.0,4528.0,90.2030889226231,75.5800569455383,77.188521612786,30.7723943079101,17.1927061246744,23.5016345804577,6531763.0,62.6097219594218,59.7294695779928,60.0167410714286,58.9695131735366,51.8465981052738,55.8035714285714,5.8141270588048,13.1976251060221,7.01999070199907,72135.3056756385,45750.6147629393,62742.9721584471,39910.1365693679,24008.697498402,30202.298308705,12.7538771948544,26.5695737592893,21.8989280245023,18.0877394006348,28.7712464589235,50.8710801393728,510494500789.426,2014-2018 American Community Survey and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,2020.0,Pennsylvania (state),42,All states and commonwealths,13002700.0,31052.0,189164.0,4276.0,16532.0,0.238811939058811,1.45480554038777,0.0328854776315688,0.12714282418267,290.613598531586,41.0,5.13597945042184,15.2378813631015,60.5296899874641,19.0964491990125,46054.1476272876,44742.2283943357,1311.91923295187,5742828.0,9.26773359745408,,,,67.2816824479647,44.7783205825422,,39.6054628224583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
,,,,,,Pennsylvania (state),,42,All states and commonwealths,2023.0,Pennsylvania (state),42,All states and commonwealths,12986518.0,23921.0,120862.0,4614.0,17000.0,0.184198720550035,0.930672871665831,0.0355291541581816,0.130904989312763,290.251926782531,40.9,5.27761945118776,15.3115099828915,60.3430881164605,19.0677824494603,46054.1476272876,44742.2283943357,1311.91923295187,5779663.0,9.41791934927694,240500.0,1162.0,27.8648207291542,69.3293022667682,45.6754735792622,,48.8938053097345,,1.53835310378182,7.29062811565304,4.05604719764012,99.1644285116971,99.6299762059343,78.2685896748998,88.7730861363514,75.2389100304679,1953573.0,4691.0,91.9073070614191,72.8232189973615,85.6233243967828,34.4943476264882,16.7444692510656,26.1394101876676,6665571.0,62.7154134600493,64.251742063931,60.2272727272727,59.4240160357055,57.565534785975,52.5,5.24814753304706,10.4062661387502,12.8301886792453,76081.0,57714.0,48587.0,43104.0,24953.0,33914.0,11.7769526294829,26.0666983044998,18.7559580552908,15.9753799792996,38.0071599045346,24.7797356828194,559769472700.0,2019-2023 American Community Survey and TIGER/Line shapefiles
